[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
Mn II     |                303.8092    |                303.8097    |    250 | 4.6e+07   | D    |    35004.79     -     67910.56    | 3d6                  | b 3G  | 3    | 3d5.(4G).4p            | z 3H* | 4    |   7 - 9   |       |         c88 |           L562  |
Mn II     |                303.8507    |                303.85078   |    200 | 3.8e+07   | D    |    34910.77     -     67812.087   | 3d6                  | b 3G  | 4    | 3d5.(4G).4p            | z 3F* | 3    |   9 - 7   |       |         c88 |           L562  |
Mn II     |                303.8892    |                303.88916   |     40 |           |      |    37848.225    -     70745.387   | 3d6                  | a 3D  | 2    | 3d5.(4P).4p            | z 3D* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                303.9192    |                303.91932   |     30 |           |      |    37851.49     -     70745.387   | 3d6                  | a 3D  | 3    | 3d5.(4P).4p            | z 3D* | 3    |   7 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                303.9550    |                303.95416   |   150* | 5.5e+07   | C+   |    43484.664    -     76374.791   | 3d5.(6S).4p          | z 5P* | 2    | 3d5.(6S).5s            | e 5S  | 2    |   5 - 5   |       |       T7259 |           L562  |
Mn II     |                303.9550    |                303.9552    |   150* |           |      |    52653.327    -     85543.34    | 3d5.(2G).4s          | b 1G  | 4    | 3d5.(2H).4p            | w 3G* | 5    |   9 - 11  |       |             |           L562  |
Mn I      |                304.060     |                            |     95 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
Mn I      |                            |                304.1219    |        | 1.1e+07   | E    |    25287.74     -     58159.73    | 3d5.4s2              | a 4G  | 7/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 5/2  |   8 - 6   |       |       T1117 |                 |
Mn I      |                304.273     |                            |     27 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                304.3128    |                304.3123    |    150 |           |      |    36364.64     -     69216.059   | 3d5.(4P).4s          | b 3P  | 1    | 3d5.(4P).4p            | z 3P* | 1    |   3 - 3   |       |             |           L562  |
Mn I      |                            |                304.3138    |        | 1.4e+07   | E    |    25285.43     -     58136.69    | 3d5.4s2              | a 4G  | 9/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 7/2  |  10 - 8   |       |       T1117 |                 |
Mn I      |                304.336     |                304.3352    |     85 | 5.9e+07   | E    |    25287.74     -     58136.69    | 3d5.4s2              | a 4G  | 7/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 7/2  |   8 - 8   |       |       T1117 |          L3475  |
Mn II     |                304.406     |                            |     20 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn I      |                304.457     |                304.4578    |    330 | 5.7e+07   | E    |    17052.29     -     49888.01    | 3d6.(5D).4s          | a 6D  | 9/2  | 3d5.(4P).4s.4p.(3P*)   | v 6P* | 7/2  |  10 - 8   |       |       T1117 |          L3475  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                304.559     |                304.5590    |    120 | 6.7e+07   | E    |    25285.43     -     58110.24    | 3d5.4s2              | a 4G  | 9/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 9/2  |  10 - 10  |       |       T1117 |          L3475  |
Mn I      |                            |                304.5804    |        | 1.7e+07   | E    |    25287.74     -     58110.24    | 3d5.4s2              | a 4G  | 7/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 9/2  |   8 - 10  |       |       T1117 |                 |
Mn II     |                304.6271    |                304.62578   |    150 | 2.5e+07   | C+   |    43557.175    -     76374.791   | 3d5.(6S).4p          | z 5P* | 1    | 3d5.(6S).5s            | e 5S  | 2    |   3 - 5   |       |       T7259 |           L562  |
Mn I      |                            |                304.6580    |        | 1.3e+07   | E    |    34938.70     -     67752.84    | 3d6.(3F2).4s         | a 4F  | 9/2  | 3d5.(2H).4s.4p.(3P*)   | t 4G* | 11/2 |  10 - 12  |       |       T1117 |                 |
Mn II     |                304.686     |                304.6837    |      5 |           |      |    31662.04     -     64473.421   | 3d6                  | a 3F  | 3    | 3d5.(4G).4p            | z 5G* | 3    |   7 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                304.704     |                304.7028    |    200 | 6.1e+07   | D    |    25265.74     -     58075.06    | 3d5.4s2              | a 4G  | 11/2 | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 11/2 |  12 - 12  |       |       T1117 |          L3475  |
Mn II     |                304.7217    |                304.72160   |     50 |           |      |    35004.79     -     67812.087   | 3d6                  | b 3G  | 3    | 3d5.(4G).4p            | z 3F* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                304.839     |                304.8388    |      3 |           |      |    31662.04     -     64456.72    | 3d6                  | a 3F  | 3    | 3d5.(4G).4p            | z 5G* | 2    |   7 - 5   |       |             |           L562  |
Mn I      |                304.886     |                304.8858    |     40 | 9.1e+06   | E    |    25285.43     -     58075.06    | 3d5.4s2              | a 4G  | 9/2  | 3d5.(4G).4s.4p.(1P*)   | y 4G* | 11/2 |  10 - 12  |       |       T1117 |          L3475  |
Mn II     |                304.9025    |                304.9024    |    100 |           |      |    36428.22     -     69216.059   | 3d5.(4P).4s          | b 3P  | 0    | 3d5.(4P).4p            | z 3P* | 1    |   1 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                305.0654    |                305.06573   |    300 | 8.9e+07   | B+   |    36274.62     -     69044.91    | 3d5.(4P).4s          | b 3P  | 2    | 3d5.(4P).4p            | z 3P* | 2    |   5 - 5   |       |       T7259 |           L562  |
