[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
C (all spectra): 961 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
C (new window)
C Energy Levels
C Line Wavelengths and Classification
C Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |             Upper level              |  gi   gk  |Type|               TP  |   Line  |
          |              Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |------------------------------|--------------------------------------|           |    |              Ref. |   Ref.  |
          |               Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                   | Conf.           | Term | J   | Conf.                | Term   | J    |           |    |                   |         |
C II      |                         |                525.6089   |       | 5.40e+06  | B    |  195752.58      -   214772.84     | 2s.2p.(3P*).3d  | 4F*  | 3/2 | 2s.2p.(3P*).4p       | 4D     | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                525.7236   |       | 2.41e+07  | B    |  195813.66      -   214829.77     | 2s.2p.(3P*).3d  | 4F*  | 9/2 | 2s.2p.(3P*).4p       | 4D     | 7/2  |  10 - 8   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                525.9056   |       | 2.20e+07  | B    |  195785.74      -   214795.27     | 2s.2p.(3P*).3d  | 4F*  | 7/2 | 2s.2p.(3P*).4p       | 4D     | 5/2  |   8 - 6   |    |           T5109LS |         |
C II      |                         |                525.9664   |       | 2.69e+07  | B    |  195752.58      -   214759.91     | 2s.2p.(3P*).3d  | 4F*  | 3/2 | 2s.2p.(3P*).4p       | 4D     | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                525.9758   |       | 2.16e+07  | B    |  195765.85      -   214772.84     | 2s.2p.(3P*).3d  | 4F*  | 5/2 | 2s.2p.(3P*).4p       | 4D     | 3/2  |   6 - 4   |    |           T5109LS |         |
C I       |                         |                526.8948   |       | 1.27e+06  | C    |   68856.33      -    87830.17     | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.6d            | 1P*    | 1    |   3 - 3   |    |             T5520 |         |
C III     |                         |                527.2522   |       | 2.61e+07  | B    |  308317.29      -   327278.27     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2p.(2P*).3p      | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                529.0995   |       | 7.61e+03  | D    |   69689.48      -    88584.26     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.8s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                529.6932   |       | 1.14e+05  | D    |   69710.66      -    88584.26     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.8s            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
C I       |                         |                530.0870   |       | 1.89e+05  | D    |   69689.48      -    88549.06     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.8s            | 3P*    | 1    |   3 - 3   |    |           T5520LS |         |
C I       |                         |                530.2360   |       | 7.56e+05  | D    |   69689.48      -    88543.76     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.8s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
C I       |                         |                530.6315   |       | 6.33e+05  | D    |   69744.03      -    88584.26     | 2s2.2p.3p       | 3D   | 3   | 2s2.2p.8s            | 3P*    | 2    |   7 - 5   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                530.6830   |       | 5.65e+05  | D    |   69710.66      -    88549.06     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.8s            | 3P*    | 1    |   5 - 3   |    |           T5520LS |         |
C II      |                         |                533.2888   |       | 6.90e+06  | B    |  162517.89      -   181264.24     | 2s2.4p          | 2P*  | 1/2 | 2s2.6s               | 2S     | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                533.4789   |       | 1.38e+07  | B    |  162524.57      -   181264.24     | 2s2.4p          | 2P*  | 3/2 | 2s2.6s               | 2S     | 1/2  |   4 - 2   |    |           T5109LS |         |
C III     |                         |                533.7395   |       | 6.63e+06  | B    |  321411.31      -   340141.83     | 1s2.2s.4d       | 3D   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C III     |                         |                534.1474   |       | 1.65e+06  | B    |  321411.31      -   340127.53     | 1s2.2s.4d       | 3D   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                534.5881   |       | 4.95e+06  | B    |  321426.74      -   340127.53     | 1s2.2s.4d       | 3D   | 2   | 1s2.2p.(2P*).3d      | 3P*    | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                534.8815   |       | 6.58e+04  | B    |  321411.31      -   340101.84     | 1s2.2s.4d       | 3D   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                535.3235   |       | 9.85e+05  | B    |  321426.74      -   340101.84     | 1s2.2s.4d       | 3D   | 2   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                535.9925   |       | 5.50e+06  | B    |  321450.05      -   340101.84     | 1s2.2s.4d       | 3D   | 3   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   7 - 5   |    |           T5633LS |         |
C II      |                         |                536.834    |       | 3.11e+05  | B    |  168123.74      -   186746.3      | 2s2.4d          | 2D   | 3/2 | 2s2.7p               | 2P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                536.845    |       | 3.11e+06  | B    |  168123.74      -   186745.9      | 2s2.4d          | 2D   | 3/2 | 2s2.7p               | 2P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                536.854    |       | 2.80e+06  | B    |  168124.45      -   186746.3      | 2s2.4d          | 2D   | 5/2 | 2s2.7p               | 2P*    | 3/2  |   6 - 4   |    |           T5109LS |         |
C III     |                         |                537.6194   |       | 3.29e+06  | B    |  338514.33      -   357109.68     | 1s2.2s.5s       | 1S   | 0   | 1s2.2s.6p            | 1P*    | 1    |   1 - 3   |    |             T5633 |         |
C I       |              538.034    |                538.0337   |   300 | 1.86e+06  | B    |   61981.82      -    80562.85     | 2s2.2p.3s       | 1P*  | 1   | 2s2.2p.4p            | 1P     | 1    |   3 - 3   |    |             T6070 |  L1113  |
C III     |                         |                540.796    |       | 3.57e+06  | C+   |  347151.89      -   365638        | 1s2.2s.5f       | 3F*  | 2   | 1s2.2s.7d            | 3D     | 1    |   5 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                540.796    |       | 3.98e+05  | C+   |  347151.89      -   365638        | 1s2.2s.5f       | 3F*  | 2   | 1s2.2s.7d            | 3D     | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                540.796    |       | 8.01e+03  | D    |  347151.89      -   365638        | 1s2.2s.5f       | 3F*  | 2   | 1s2.2s.7d            | 3D     | 3    |   5 - 7   |    |           T5633LS |         |
C III     |                         |                540.836    |       | 3.17e+06  | C+   |  347153.26      -   365638        | 1s2.2s.5f       | 3F*  | 3   | 1s2.2s.7d            | 3D     | 2    |   7 - 5   |    |           T5633LS |         |
C III     |                         |                540.836    |       | 2.84e+05  | C+   |  347153.26      -   365638        | 1s2.2s.5f       | 3F*  | 3   | 1s2.2s.7d            | 3D     | 3    |   7 - 7   |    |           T5633LS |         |
C III     |                         |                540.899    |       | 3.27e+06  | C+   |  347155.41      -   365638        | 1s2.2s.5f       | 3F*  | 4   | 1s2.2s.7d            | 3D     | 3    |   9 - 7   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                548.164    |       | 1.29e+07  | B    |  346658.34      -   364896        | 1s2.2s.5d       | 1D   | 2   | 1s2.2s.7p            | 1P*    | 1    |   5 - 3   |    |             T5633 |         |
C I       |                         |                553.4259   |       | 1.22e+04  | D    |   69689.48      -    87753.73     | 2s2.2p.3p       | 3D   | 1   | 2s2.2p.7s            | 3P*    | 2    |   3 - 5   |    |           T5520LS |         |
C II      |                         |                553.5353   |       | 1.75e+06  | B    |  157234.07      -   175294.75     | 2s2.4s          | 2S   | 1/2 | 2s2.5p               | 2P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                553.7609   |       | 1.75e+06  | B    |  157234.07      -   175287.39     | 2s2.4s          | 2S   | 1/2 | 2s2.5p               | 2P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
C I       |                         |                554.0755   |       | 1.83e+05  | D    |   69710.66      -    87753.73     | 2s2.2p.3p       | 3D   | 2   | 2s2.2p.7s            | 3P*    | 2    |   5 - 5   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
