[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cr (all spectra): 7174 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cr (new window)
Cr Energy Levels
Cr Line Wavelengths and Classification
Cr Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |                     Ritz    |         Rel. |    Aki    | Acc. |           Ei           Ek           |             Lower level              |              Upper level              |  gi   gk  |Type|                     TP  |        Line  |
          |                  Wavelength |                  Wavelength |         Int. |    s^-1   |      |         (cm-1)       (cm-1)         |--------------------------------------|---------------------------------------|           |    |                    Ref. |        Ref.  |
          |                   Air (nm)  |                   Air (nm)  |         (?)  |           |      |                                     | Conf.                 | Term  | J    | Conf.                  | Term  | J    |           |    |                         |              |
Cr II     |                 295.335255  |                 295.335249  |          160 | 1.8e+08   | D    |    29951.8162    -     63801.7500   | 3d4.(a 3P).4s         | b 4P  | 1/2  | 3d4.(a 3P).4p          | y 4D* | 1/2  |   2 - 2   |    |                   T3683 |      L18847  |
Cr I      |                 295.368     |                 295.370243  |          78: |           |      |     8307.5753    -     42153.499    | 3d4.4s2               | a 5D  | 4    | 3d4.(3H).4s.4p.(3P*)   | z 5H* | 5    |   9 - 11  |    |                         |       L9365  |
Cr II     |                 295.369922  |                 295.369921  |          220 |           |      |    34630.9154    -     68476.8759   | 3d4.(3H).4s           | a 2H  | 9/2  | 3d4.(3H).4p            | z 2H* | 9/2  |  10 - 10  |    |                         |      L18847  |
Cr II     |                 295.46481   |                 295.464688  |           14 |           |      |    36272.5173    -     70107.6226   | 3d5                   | a 2G  | 9/2  | 3d4.(a 3F).4p          | y 2G* | 9/2  |  10 - 10  |    |                         |      L18847  |
Cr II     |                 295.51266   |                 295.512736  |           13 |           |      |    33618.9363    -     67448.5405   | 3d4.(3G).4s           | b 4G  | 9/2  | 3d4.(a 3F).4p          | y 4F* | 9/2  |  10 - 10  |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 295.63134   |                 295.631335  |           13 |           |      |        0.0000    -     33816.0334   | 3d5.(6S).4s           | a 7S  | 3    | 3d4.(5D).4s.4p.(3P*)   | z 5D* | 4    |   7 - 9   |    |                         |      L14866  |
Cr I      |                 295.63298   |                 295.633064  |           12 |           |      |     7593.1484    -     41408.9840   | 3d5.(6S).4s           | a 5S  | 2    | 3d4.(5D).4s.4p.(1P*)   | y 5D* | 2    |   5 - 5   |    |                         |      L14866  |
Cr II     |                 295.64737   |                 295.64745   |           14 |           |      |    70852.1621    -    104666.352    | 3d4.(3G).4p           | y 2F* | 7/2  | 3d4.(3G).5s            | g 2G  | 9/2  |   8 - 10  |    |                         |      L18847  |
Cr II     |                 295.65808   |                 295.65808   |           22 |           |      |    74717.5574    -    108530.532    | 3d4.(3D).4p           | x 4P* | 3/2  | 3d4.(3D).5s            | 4D    | 5/2  |   4 - 6   |    |                         |      L18847  |
Cr II     |                 295.66065   |                 295.660594  |           21 |           |      |    33521.0904    -     67333.7774   | 3d4.(3G).4s           | b 4G  | 7/2  | 3d4.(3H).4p            | y 4G* | 7/2  |   8 - 8   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr IV     |                             |                 295.702     |              | 3.4e-03   | D    |      556.4       -     34364.3      | 3d3                   | 4F    | 7/2  | 3d3                    | 2F    | 7/2  |   8 - 8   | M1 |                    T233 |              |
Cr I      |                 295.728     |                 295.72443   |          2wh |           |      |    20523.6290    -     54329.017    | 3d5.(4G).4s           | a 5G  | 4    | 3d4.4s.5p              | q 5F* | 3    |   9 - 7   |    |                         |        L808  |
Cr II     |                 295.75441   |                 295.754434  |           10 |           |      |    36101.5238    -     69903.4828   | 3d5                   | a 2G  | 7/2  | 3d4.(a 3F).4p          | y 2G* | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 295.79406   |                 295.794167  |           10 |           |      |    70584.3934    -    104381.8122   | 3d4.(3G).4p           | y 2F* | 5/2  | 3d4.(3H).4d            | 2G    | 7/2  |   6 - 8   |    |                         |      L18847  |
Cr II     |                 295.80458   |                 295.80456   |           17 |           |      |    55626.093     -     89422.324    | 3d4.(a 3P).4s         | c 4P  | 1/2  | 3d4.(b 3P).4p          | y 4P* | 3/2  |   2 - 4   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 295.88862   |                 295.88863   |           34 |           |      |    70879.7225    -    104666.352    | 3d4.(3G).4p           | x 4G* | 11/2 | 3d4.(3G).5s            | g 2G  | 9/2  |  12 - 10  |    |                         |      L18847  |
Cr I      |                 295.907     |                 295.90686   |            7 |           |      |    24940.594     -     58725.142    | 3d4.4s2               | a 3F  | 2    | 3d5.(4F).4p            | u 3D* | 1    |   5 - 3   |    |                         |        L808  |
Cr II     |                 295.91402   |                 295.91404   |            9 |           |      |    66256.4419    -    100040.170    | 3d4.(a 3P).4p         | y 4P* | 1/2  | 3d4.(a 3P).5s          | f 4P  | 3/2  |   2 - 4   |    |                         |      L18847  |
Cr II     |                 295.95584   |                 295.955812  |           23 |           |      |    35569.1826    -     69348.1427   | 3d4.(a 3F).4s         | b 2F  | 5/2  | 3d4.(a 3P).4p          | 2D*   | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr II     |                 295.99480   |                 295.994781  |           28 |           |      |    33618.9363    -     67393.4495   | 3d4.(3G).4s           | b 4G  | 9/2  | 3d4.(a 3F).4p          | y 4F* | 7/2  |  10 - 8   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 296.14110   |                 296.14099   |          12* |           |      |    52320.978     -     86078.817    | 3d5                   | d 2G  | 9/2  | 3d3.(4F).4s.4p.(3P*)   | u 4D* | 7/2  |  10 - 8   |    |                         |      L18847  |
Cr II     |                 296.14110   |                 296.141162  |          12* |           |      |    49005.8471    -     82763.6664   | 3d4.(5D).4p           | z 4P* | 3/2  | 3d4.(5D).5s            | e 6D  | 3/2  |   4 - 4   |    |                         |      L18847  |
Cr II     |                 296.15797   |                 296.158129  |           12 |           |      |    31168.5755    -     64924.4609   | 3d4.(a 3F).4s         | a 4F  | 7/2  | 3d4.(a 3P).4p          | y 4D* | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 296.171823  |                 296.17186   |          180 |           |      |    30307.3672    -     64061.688    | 3d4.(a 3P).4s         | b 4P  | 3/2  | 3d4.(a 3P).4p          | y 4D* | 3/2  |   4 - 4   |    |                         |      L18847  |
Cr I      |                 296.177     |                 296.1759    |            4 |           |      |    25106.2953    -     58860.16     | 3d4.4s2               | a 3F  | 3    | 3d5.(4F).4p            | u 3D* | 2    |   7 - 5   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 296.240     |                 296.23939   |            6 |           |      |    25177.3539    -     58923.980    | 3d4.4s2               | a 3F  | 4    | 3d5.(4P).5p            | t 3D* | 3    |   9 - 7   |    |                         |        L808  |
Cr I      |                 296.326     |                 296.326021  |            2 |           |      |    25038.4981    -     58775.259    | 3d5.(4G).4s           | a 3G  | 5    | 3d5.(2H).4p            | t 3H* | 6    |  11 - 13  |    |                         |        L808  |
