[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ni (all spectra): 972 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 8200
Query NIST Bibliographic Databases for
Ni (new window)
Ni Energy Levels
Ni Line Wavelengths and Classification
Ni Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |           Ei           Ek           |            Lower level             |              Upper level              |  gi   gk  |Type|         TP  |    Line  |
          |               Wavelength |                Wavelength |  Int. |    s^-1   |      |         (cm-1)       (cm-1)         |------------------------------------|---------------------------------------|           |    |        Ref. |    Ref.  |
          |                Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                     | Conf.                | Term | J    | Conf.                | Term    | J    |           |    |             |          |
Ni I      |                367.043   |                 367.0426  |   180 | 6.1e+05   | D+   |     1332.164     -     28569.203    | 3d8.(3F).4s2         | 3F   | 3    | 3d9.(2D).4p          | 3P*     | 2    |   7 - 5   |    |       T4812 |   L3475  |
Ni I      |                          |                 367.4062  |       | 2.7e+05   | D    |      204.787     -     27414.868    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 5D*     | 2    |   7 - 5   |    |       T3861 |          |
Ni I      |                367.415   |                 367.4144  |   260 | 2.0e+06   | D+   |     3409.937     -     30619.414    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 3F*     | 2    |   5 - 5   |    |       T4812 |   L3475  |
Ni V      |                          |                 367.438   |       | 2.9e+00   | E    |     1489.9       -     28697.6      | 3d6                  | 5D   | 2    | 3d6                  | 3P2     | 1    |   5 - 3   | M1 |       T3047 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                368.842   |                 368.8414  |   160 | 4.5e+05   | D+   |     2216.550     -     29320.762    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 3F*     | 3    |   5 - 7   |    |       T4812 |   L3475  |
Ni XXVII  |                          |                 368.9     |       |           |      |[79741000]        - [79768100]       | 1s.5s                | 3S   | 1    | 1s.5p                | 3P*     | 2    |   3 - 5   |    |             |  L11926  |
Ni IV     |                          |                 368.946   |       | 1.1e-03   | E    |        0.0       -     27096.5      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2D2     | 5/2  |  10 - 6   | E2 |       T4605 |          |
Ni I      |                369.393   |                           |    80 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni XIII   |                          |                 370.64    |       | 3.4e-03   | E    |    20060         -     47032.9      | 3s2.3p4              | 3P   | 0    | 3s2.3p4              | 1D      | 2    |   1 - 5   | E2 |       T4560 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 370.689   |       | 2.9e-02   | E    |      889.7       -     27858.8      | 3d6                  | 5D   | 3    | 3d6                  | 3H      | 4    |   7 - 9   | M1 |       T3047 |          |
Ni I      |                372.248   |                 372.2488  |   120 | 8.0e+05   | D+   |     1713.087     -     28569.203    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 3P*     | 2    |   3 - 5   |    |       T4812 |   L3475  |
Ni V      |                          |                 372.665   |       | 6.3e-03   | E    |     1871.5       -     28697.6      | 3d6                  | 5D   | 1    | 3d6                  | 3P2     | 1    |   3 - 3   | M1 |       T3047 |          |
Ni I      |                373.681   |                 373.6810  |   150 | 1.4e+06   | E    |     3409.937     -     30163.124    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
Ni I      |                373.923   |                 373.9226  |    60 | 2.4e+05   | E    |     1332.164     -     28068.065    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 4    |   7 - 9   |    |       T3861 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 373.932   |       | 1.6e+00   | E    |     2042.5       -     28777.7      | 3p6.3d7              | 4F   | 5/2  | 3p6.3d7              | 2D2     | 3/2  |   6 - 4   | M1 |       T4605 |          |
Ni IV     |                          |                 373.932   |       | 8.4e-04   | E    |     2042.5       -     28777.7      | 3p6.3d7              | 4F   | 5/2  | 3p6.3d7              | 2D2     | 3/2  |   6 - 4   | E2 |       T4605 |          |
Ni I      |                          |                 374.9044  |       | 2.7e+04   | C    |        0.000     -     26665.887    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 5D*     | 3    |   9 - 7   |    |       T3861 |          |
Ni IV     |                          |                 375.141   |       | 1.6e-03   | E    |        0.0       -     26649.1      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2H      | 11/2 |  10 - 12  | M1 |       T4605 |          |
Ni IV     |                          |                 375.141   |       | 2.5e-04   | E    |        0.0       -     26649.1      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2H      | 11/2 |  10 - 12  | E2 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni V      |                          |                 375.269   |       | 5.4e-01   | E    |     2057.6       -     28697.6      | 3d6                  | 5D   | 0    | 3d6                  | 3P2     | 1    |   1 - 3   | M1 |       T3047 |          |
Ni IV     |                          |                 377.424   |       | 6.5e-03   | E    |     1189.7       -     27677.6      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2H      | 9/2  |   8 - 10  | M1 |       T4605 |          |
Ni IV     |                          |                 377.424   |       | 6.9e-05   | E    |     1189.7       -     27677.6      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2H      | 9/2  |   8 - 10  | E2 |       T4605 |          |
Ni I      |                377.557   |                 377.5571  |   600 | 4.2e+06   | C    |     3409.937     -     29888.477    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 3D*     | 2    |   5 - 5   |    |       T3861 |   L3475  |
Ni I      |                378.353   |                 378.3530  |   700 | 3.3e+06   | C    |     3409.937     -     29832.779    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 5F*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 379.2339  |       | 3.8e+04   | D+   |     2216.550     -     28578.018    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 5G*     | 3    |   5 - 7   |    |       T4812 |          |
Ni I      |                          |                 379.3607  |       | 1.8e+05   | D+   |     2216.550     -     28569.203    | 3d8.(3F).4s2         | 3F   | 2    | 3d9.(2D).4p          | 3P*     | 2    |   5 - 5   |    |       T4812 |          |
Ni I      |                380.714   |                 380.7140  |   700 | 4.3e+06   | C    |     3409.937     -     29668.918    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | *       | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni IV     |                          |                 382.204   |       | 8.5e-01   | E    |     2621.1       -     28777.7      | 3p6.3d7              | 4F   | 3/2  | 3p6.3d7              | 2D2     | 3/2  |   4 - 4   | M1 |       T4605 |          |
Ni IV     |                          |                 382.204   |       | 4.0e-05   | E    |     2621.1       -     28777.7      | 3p6.3d7              | 4F   | 3/2  | 3p6.3d7              | 2D2     | 3/2  |   4 - 4   | E2 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                383.169   |                 383.1691  |   110 | 1.5e+06   | C    |     3409.937     -     29500.674    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 3P*     | 1    |   5 - 3   |    |       T3861 |   L3475  |
Ni I      |                          |                 383.2871  |       | 2.0e+04   | C    |     1332.164     -     27414.868    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 5D*     | 2    |   7 - 5   |    |       T3861 |          |
Ni I      |                385.830   |                 385.8297  |  1200 | 6.9e+06   | C    |     3409.937     -     29320.762    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).4p          | 3F*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni IV     |                          |                 385.890   |       | 1.7e+00   | E    |     1189.7       -     27096.5      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2D2     | 5/2  |   8 - 6   | M1 |       T4605 |          |
Ni IV     |                          |                 385.890   |       | 4.0e-04   | E    |     1189.7       -     27096.5      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2D2     | 5/2  |   8 - 6   | E2 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
