[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Si (all spectra): 1170 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
Si (new window)
Si Energy Levels
Si Line Wavelengths and Classification
Si Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek           |              Lower level              |                 Upper level                  |  gi   gk  |Type|                  TP  |   Line  |
          |                Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------------|           |    |                 Ref. |   Ref.  |
          |                 Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                    | Conf.                 | Term    | J   | Conf.                     | Term       | J   |           |    |                      |         |
Si I      |                 716.5545  |                           |   200 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                 718.489   |                           |    70 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 718.907   |       | 1.87e+07  | C    |   235951.09     -    249857.26     | 3p.3d                 | 1P*     | 1   | 3s.8s                     | 1S         | 0   |   3 - 1   |    |              T6298c4 |         |
Si I      |                 719.358   |                 719.355   |    65 | 7.17e+05  | E    |    49028.294    -     62925.80     | 3s2.3p.4p             | 3P      | 0   | 3s2.3p.6d                 | 3D*        | 1   |   1 - 3   |    |              T6066LS |  L3521  |
Si I      |                 719.390   |                           |    30 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                           |                 721.031   |       | 5.35e+05  | E    |    49060.601    -     62925.80     | 3s2.3p.4p             | 3P      | 1   | 3s2.3p.6d                 | 3D*        | 1   |   3 - 3   |    |              T6066LS |         |
Si III    |                           |                 721.183   |       | 4.66e+06  | C+   |   226400.00     -    240262.28     | 3p.4s                 | 3P*     | 0   | 3s.6d                     | 3D         | 1   |   1 - 3   |    |           T6298c4,LS |         |
Si II     |                           |                 721.586   |       | 6.20e+00  | B+   |    65500.47     -     79355.02     | 3s2.4s                | 2S      | 1/2 | 3s2.3d                    | 2D         | 5/2 |   2 - 6   | E2 |                  c22 |         |
Si III    |                           |                 722.438   |       | 3.04e+06  | D    |   228699.75     -    242537.95     | 3p.4s                 | 1P*     | 1   | 3s.7s                     | 1S         | 0   |   3 - 1   |    |              T6298c4 |         |
Si II     |                           |                 722.447   |       | 6.18e+00  | B+   |    65500.47     -     79338.50     | 3s2.4s                | 2S      | 1/2 | 3s2.3d                    | 2D         | 3/2 |   2 - 4   | E2 |                  c22 |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 722.6206  |                           |   100 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                 723.5326  |                           |   100 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                 723.582   |                           |    60 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                 725.0625  |                           |   180 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 726.710   |       | 6.17e+06  | B    |   226527.42     -    240284.28     | 3p.4s                 | 3P*     | 1   | 3s.6d                     | 3D         | 2   |   3 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                           |                 727.203   |       | 1.25e+06  | D    |    49188.617    -     62936.14     | 3s2.3p.4p             | 3P      | 2   | 3s2.3p.6d                 | 3D*        | 3   |   5 - 7   |    |              T6066LS |         |
Si I      |                 727.5294  |                           |   160 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 727.621   |       | 9.37e+04  | D+   |   234428.40     -    248168.04     | 3s.6p                 | 3P*     | 1   | 3p.4p                     | 3P         | 2   |   3 - 5   |    |           T6298c4,LS |         |
Si IV     |                           |                 727.675   |       | 1.29e+06  | B+   |   322312.93     -    336051.55     | 2p6.7p                | 2P*     | 1/2 | 2p6.8d                    | 2D         | 3/2 |   2 - 4   |    |                  c33 |         |
Si I      |                           |                 727.751   |       | 3.46e+04  | E    |    49188.617    -     62925.80     | 3s2.3p.4p             | 3P      | 2   | 3s2.3p.6d                 | 3D*        | 1   |   5 - 3   |    |              T6066LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 727.874   |       | 3.41e+06  | C+   |   226527.42     -    240262.28     | 3p.4s                 | 3P*     | 1   | 3s.6d                     | 3D         | 1   |   3 - 3   |    |           T6298c4,LS |         |
