[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
S (all spectra): 1850 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 120
Query NIST Bibliographic Databases for
S (new window)
S Energy Levels
S Line Wavelengths and Classification
S Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |            Upper level            |  gi   gk  |Type|         TP  |               Line  |
          |                Wavelength |                Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |---------------------------------|-----------------------------------|           |    |        Ref. |               Ref.  |
          |                 Air (nm)  |                 Air (nm)  |   (?)  |           |      |                                   | Conf.            | Term  | J    | Conf.              | Term  | J    |           |    |             |                     |
S II      |                364.3452   |                364.3459   |      8 |           |      |   133814.84     -    161253.47    | 3s2.3p2.(3P).3d  | 2D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 5/2  |   6 - 6   |    |             |              L5883  |
S II      |                364.3750   |                364.3756   |      8 |           |      |   130602.21     -    158038.60    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P).5p    | 4P*   | 5/2  |   6 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                365.4497   |                365.4500   |     17 | 4.29e+06  | D+   |   106044.24     -    133399.97    | 3s2.3p2.(3P).3d  | 2P    | 1/2  | 3s2.3p2.(3P).4p    | 2P*   | 3/2  |   2 - 4   |    |    T3186c85 |              L5883  |
S III     |                365.6572   |                365.6560   |     11 | 1.99e+07  | B+   |   146697.37     -    174037.69    | 3s2.3p.4s        | 3P*   | 0    | 3s2.3p.4p          | 3S    | 1    |   1 - 3   |    |    T7942c84 |             L11011  |
S III     |                366.1946   |                366.1942   |     13 | 5.73e+07  | B+   |   146737.55     -    174037.69    | 3s2.3p.4s        | 3P*   | 1    | 3s2.3p.4p          | 3S    | 1    |   3 - 3   |    |    T7942c84 |             L11011  |
S II      |                366.3458   |                366.3464   |     14 | 2.79e+06  | D+   |   113461.54     -    140750.34    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(1D).4p    | 2D*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
S II      |                366.9035   |                366.9037   |     21 | 2.40e+07  | C    |   113461.54     -    140708.89    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(1D).4p    | 2D*   | 5/2  |   4 - 6   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                366.9719   |                366.9714   |      9 |           |      |   140230.10     -    167472.42    | 3s2.3p2.(1D).4p  | 2F*   | 5/2  | 3s2.3p2.(1D).4d    | 2D    | 3/2  |   6 - 4   |    |             |              L5883  |
S XIV     |                           |                367+       |        | 7.10e+06  | A    |  3282020        -   3309260       | 1s2.3p           | 2P*   | 1/2  | 1s2.3d             | 2D    | 3/2  |   2 - 4   |    |     u32,u30 |                     |
S II      |                367.2122   |                367.2124   |     18 | 1.87e+07  | D+   |   106044.24     -    133268.68    | 3s2.3p2.(3P).3d  | 2P    | 1/2  | 3s2.3p2.(3P).4p    | 2P*   | 1/2  |   2 - 2   |    |    T3186c85 |              L5883  |
S II      |                367.2779   |                367.2784   |     13 |           |      |   128599.16     -    155818.71    | 3s2.3p2.(3P).4p  | 4D*   | 7/2  | 3s2.3p2.(3P).4d    | 4P    | 5/2  |   8 - 6   |    |             |              L5883  |
S II      |                367.7169   |                367.7160   |     10 |           |      |   140319.23     -    167506.39    | 3s2.3p2.(1D).4p  | 2F*   | 7/2  | 3s2.3p2.(1D).4d    | 2D    | 5/2  |   8 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                367.8130   |                367.8133   |    17w |           |      |   144009.42     -    171189.39    | 3s2.3p2.(1D).3d  | 2D    | 5/2  | 3s2.3p2.(1D<2>).4f | 2[3]* | 7/2  |   6 - 8   |    |             |              L5883  |
S II      |                368.0463   |                368.0463   |     11 |           |      |   144142.16     -    171304.92    | 3s2.3p2.(1D).3d  | 2D    | 3/2  | 3s2.3p2.(3P<2>).5f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S XIV     |                           |                368.1+     |        | 3.64e+07  | B+   |  4319700        -   4346860       | 1s2.4s           | 2S    | 1/2  | 1s2.4p             | 2P*   | 3/2  |   2 - 4   |    | T5118c63,LS |                     |
S II      |                368.8089   |                368.8082   |     13 |           |      |   133360.86     -    160467.51    | 3s2.3p2.(3P).3d  | 2D    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 5/2  |   4 - 6   |    |             |              L5883  |
S II      |                368.8799   |                368.8799   |     11 |           |      |   133360.86     -    160462.24    | 3s2.3p2.(3P).3d  | 2D    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 3/2  |   4 - 4   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                368.9+     |        | 6.36e+07  | A    |   600189.4      -    627287       | 2p6.6f           | 2F*   | 7/2  | 2p6.7d             | 2D    | 5/2  |   8 - 6   |    |    T7942c84 |                     |
S VI      |                           |                368.9+     |        | 6.69e+07  | A    |   600189.4      -    627287       | 2p6.6f           | 2F*   | 5/2  | 2p6.7d             | 2D    | 3/2  |   6 - 4   |    |    T7942c84 |                     |
S VI      |                           |                368.9+     |        | 3.18e+06  | B+   |   600189.4      -    627287       | 2p6.6f           | 2F*   | 5/2  | 2p6.7d             | 2D    | 5/2  |   6 - 6   |    |    T7942c84 |                     |
S II      |                369.6239   |                369.6240   |     16 |           |      |   144142.16     -    171188.98    | 3s2.3p2.(1D).3d  | 2D    | 3/2  | 3s2.3p2.(1D<2>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S II      |                370.8607   |                370.8617   |      8 |           |      |   130602.21     -    157558.77    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P).5p    | 4D*   | 7/2  |   6 - 8   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                370.9325   |                370.9338   |     14 | 6.22e+07  | B+   |   143117.41     -    170068.73    | 3s2.3p.3d        | 3P*   | 1    | 3s2.3p.4p          | 3D    | 2    |   3 - 5   |    |    T7942c84 |             L11011  |
S III     |                371.0405   |                371.0422   |     10 | 8.91e+06  | B+   |   143125.28     -    170068.73    | 3s2.3p.3d        | 3P*   | 2    | 3s2.3p.4p          | 3D    | 2    |   5 - 5   |    |    T7942c84 |             L11011  |
S V       |                371.3555   |                371.3543   |      1 | 8.34e+04  | D    |   397605.2      -    424526.0     | 3s.4d            | 1D    | 2    | 3p.4s              | 1P*   | 1    |   5 - 3   |    |       T7238 |              L5337  |
S II      |                371.6799   |                371.6806   |     10 |           |      |   133360.86     -    160258.03    | 3s2.3p2.(3P).3d  | 2D    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S III     |                371.7722   |                371.7717   |     17 | 1.40e+08  | B+   |   147147.11     -    174037.69    | 3s2.3p.4s        | 3P*   | 2    | 3s2.3p.4p          | 3S    | 1    |   5 - 3   |    |    T7942c84 |             L11011  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                372.169    |                372.163    |        | 6.61e-01  | C+   |      298.69     -     27161.0     | 3s2.3p2          | 3P    | 1    | 3s2.3p2            | 1S    | 0    |   3 - 1   | M1 |    T7942c84 |              L3453  |
S II      |                373.0636   |                373.0631   |    15w | 7.52e+07  | D    |   140708.89     -    167506.39    | 3s2.3p2.(1D).4p  | 2D*   | 5/2  | 3s2.3p2.(1D).4d    | 2D    | 5/2  |   6 - 6   |    |      u20,LS |              L5883  |
S II      |                373.5401   |                373.5366   |   10bl | 8.02e+06  | E'   |   140708.89     -    167472.42    | 3s2.3p2.(1D).4p  | 2D*   | 5/2  | 3s2.3p2.(1D).4d    | 2D    | 3/2  |   6 - 4   |    |      u20,LS |              L5883  |
S II      |                373.6417   |                373.6410   |     10 | 5.35e+06  | E'   |   140750.34     -    167506.39    | 3s2.3p2.(1D).4p  | 2D*   | 3/2  | 3s2.3p2.(1D).4d    | 2D    | 5/2  |   4 - 6   |    |      u20,LS |              L5883  |
S II      |                373.8197   |                373.8198   |     12 |           |      |   133360.86     -    160104.11    | 3s2.3p2.(3P).3d  | 2D    | 3/2  | 3s2.3p2.(3P<0>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                374.1157   |                374.1160   |     14 | 7.19e+07  | E    |   140750.34     -    167472.42    | 3s2.3p2.(1D).4p  | 2D*   | 3/2  | 3s2.3p2.(1D).4d    | 2D    | 3/2  |   4 - 4   |    |      u20,LS |              L5883  |
S III     |                374.7845   |                374.7855   |     13 | 4.83e+07  | B+   |   143097.08     -    169771.43    | 3s2.3p.3d        | 3P*   | 0    | 3s2.3p.4p          | 3D    | 1    |   1 - 3   |    |    T7942c84 |             L11011  |
S II      |                374.8696   |                374.8702   |     14 |           |      |   133814.84     -    160483.16    | 3s2.3p2.(3P).3d  | 2D    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[4]* | 7/2  |   6 - 8   |    |             |              L5883  |
S III     |                375.0697   |                375.0713   |     12 | 2.34e+07  | B+   |   143117.41     -    169771.43    | 3s2.3p.3d        | 3P*   | 1    | 3s2.3p.4p          | 3D    | 1    |   3 - 3   |    |    T7942c84 |             L11011  |
S III     |                375.1850   |                375.1821   |  1bl,w | 5.07e+05  | C+   |   143125.28     -    169771.43    | 3s2.3p.3d        | 3P*   | 2    | 3s2.3p.4p          | 3D    | 1    |   5 - 3   |    |    T7942c84 |             L11011  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S XV      |                           |                375.2+     |        | 6.10e+05  | A    |[23230551]       - [23257195]      | 1s.3p            | 3P*   | 1    | 1s.3d              | 1D    | 2    |   3 - 5   |    |       T7549 |                     |
