[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
V (all spectra): 1310 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 12000
Query NIST Bibliographic Databases for
V (new window)
V Energy Levels
V Line Wavelengths and Classification
V Transition Probabilities
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                  Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level               |  gi   gk  |Type|         TP  |          Line  |
          |               Wavelength |               Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|----------------------------------------|           |    |        Ref. |          Ref.  |
          |                Air (nm)  |                Air (nm)  |  (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term   | J    |           |    |             |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                423.295   |                423.2946  |   180 | 7.7e+07   | C    |    15724.23     -     39341.79    | 3d4.(3F2).4s         | b 4F  | 7/2  | 3d4.(a 3F).4p          | u 4F*  | 7/2  |   8 - 8   |    |       T284n |         L3475  |
V I       |                423.400   |                423.4003  |   180 | 4.8e+05   | C    |      323.46     -     23935.12    | 3d3.4s2              | a 4F  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 2D*  | 5/2  |   8 - 6   |    |       T284n |         L3475  |
V I       |                          |                423.4522  |       | 6.9e+05   | C    |        0.00     -     23608.77    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 2D*  | 3/2  |   4 - 4   |    |       T284n |                |
V I       |                423.576   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                423.6609  |       | 3.4e+04   | C    |     2424.78     -     26021.92    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d3.(4F).4s.4p.(3P*)   | z 2G*  | 7/2  |  10 - 8   |    |       T4902 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                425.737   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                425.931   |                425.9307  |   120 | 6.2e+05   | C    |      137.38     -     23608.77    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 2D*  | 3/2  |   6 - 4   |    |       T284n |         L3475  |
V I       |                426.216   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                426.864   |                426.8637  |   560 | 1.2e+08   | C    |    15062.96     -     38483.05    | 3d4.(3H).4s          | a 4H  | 13/2 | 3d4.(3H).4p            | x 4H*  | 13/2 |  14 - 14  |    |       T284n |         L3475  |
V I       |                427.155   |                427.1550  |   460 | 9.6e+07   | C    |    15000.94     -     38405.06    | 3d4.(3H).4s          | a 4H  | 11/2 | 3d4.(3H).4p            | x 4H*  | 11/2 |  12 - 12  |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                427.696   |                427.6952  |   460 | 9.4e+07   | C    |    14949.37     -     38323.93    | 3d4.(3H).4s          | a 4H  | 9/2  | 3d4.(3H).4p            | x 4H*  | 9/2  |  10 - 10  |    |       T284n |         L3475  |
V I       |                428.406   |                428.4045  |   430 | 1.2e+08   | C    |    14909.97     -     38245.83    | 3d4.(3H).4s          | a 4H  | 7/2  | 3d4.(3H).4p            | x 4H*  | 7/2  |   8 - 8   |    |       T284n |         L3475  |
V I       |                429.182   |                429.1814  |   330 | 8.8e+07   | C    |    17242.08     -     40535.70    | 3d4.(3G).4s          | a 4G  | 11/2 | 3d4.(3G).4p            | w 4H*  | 13/2 |  12 - 14  |    |       T284n |         L3475  |
V V       |                429.3735  |                429.373+  |    10 |           |      |   328217.30     -    351500.51    | 3p6.5s               | 2S    | 1/2  | 3p6.5p                 | 2P*    | 1/2  |   2 - 2   |    |             |        L11926  |
V I       |                429.611   |                429.6098  |   220 | 7.7e+07   | C    |    17182.08     -     40452.47    | 3d4.(3G).4s          | a 4G  | 9/2  | 3d4.(3G).4p            | w 4H*  | 11/2 |  10 - 12  |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                429.768   |                429.7675  |   170 | 7.0e+07   | C    |    17116.97     -     40378.82    | 3d4.(3G).4s          | a 4G  | 7/2  | 3d4.(3G).4p            | w 4H*  | 9/2  |   8 - 10  |    |       T284n |         L3475  |
V I       |                429.803   |                429.8028  |   170 | 7.8e+07   | C    |    17054.96     -     40314.90    | 3d4.(3G).4s          | a 4G  | 5/2  | 3d4.(3G).4p            | w 4H*  | 7/2  |   6 - 8   |    |       T284n |         L3475  |
V I       |                430.621   |                430.6215  |   170 | 1.2e+06   | C    |      137.38     -     23353.10    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 4F*  | 7/2  |   6 - 8   |    |       T509n |         L3475  |
V I       |                430.718   |                430.7176  |   140 | 1.11e+06  | B+   |        0.00     -     23210.54    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 4F*  | 5/2  |   4 - 6   |    |       T4902 |         L3475  |
V I       |                430.980   |                430.9800  |   170 | 9.4e+05   | C    |      323.46     -     23519.87    | 3d3.4s2              | a 4F  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 4F*  | 9/2  |   8 - 10  |    |       T509n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V X       |                          |                433.00    |       | 1.5e+01   | E    |     9421        -     32509       | 3s2.3p2              | 3P    | 2    | 3s2.3p2                | 1D     | 2    |   5 - 5   | M1 |    T4830c21 |                |
V X       |                          |                433.00    |       | 1.7e-02   | E    |     9421        -     32509       | 3s2.3p2              | 3P    | 2    | 3s2.3p2                | 1D     | 2    |   5 - 5   | E2 |    T4830c21 |                |
V I       |                433.002   |                433.0026  |   460 | 5.2e+06   | B+   |        0.00     -     23088.06    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 4F*  | 3/2  |   4 - 4   |    |       T4902 |         L3475  |
V I       |                433.282   |                433.2822  |   510 | 4.6e+06   | B+   |      137.38     -     23210.54    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 4F*  | 5/2  |   6 - 6   |    |       T4902 |         L3475  |
V I       |                434.101   |                434.1010  |   760 | 5.0e+06   | C    |      323.46     -     23353.10    | 3d3.4s2              | a 4F  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 4F*  | 7/2  |   8 - 8   |    |       T509n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
