[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
Ti I      |                  323.82209   |                  323.82199   |     10 | 2.26e+07  | B+   |    16267.480      -     47139.735     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 5    | 3d2.4p2               | g 5G       | 4    |  11 - 9   |       |        T6897 |         L10989  |
Ti II     |                  323.90366   |                  323.903662  |   3470 | 1.26e+08  | B+   |       94.1142     -     30958.5846    | 3d2.(3F).4s           | a 4F       | 5/2  | 3d2.(3F).4p           | z 4F*      | 5/2  |   6 - 6   |       |        T7385 |            u37  |
Ti II     |                  323.96608   |                  323.966082  |    830 | 1.01e+08  | B+   |     8744.3406     -     39602.8645    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(1D).4p           | y 2D*      | 3/2  |   6 - 4   |       |        T7385 |            u37  |
Ti III    |                  323.977     |                  323.977+    |      3 |           |      |   128546.38       -    159403.91      | 3p6.3d.4d             | 3D         | 2    | 3p6.3d.4f             | 3D*        | 2    |   5 - 5   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  324.00980   |                  324.009815  |     21 |           |      |    34543.3799     -     65397.7388    | 3d2.(3F).4p           | z 2G*      | 7/2  | 3d2.(3F).4d           | 4D         | 5/2  |   8 - 6   |       |              |            u37  |
Ti II     |                  324.05152   |                  324.051538  |     56 |           |      |    34748.5062     -     65598.8926    | 3d2.(3F).4p           | z 2G*      | 9/2  | 3d2.(3F).4d           | f 2F       | 7/2  |  10 - 8   |       |              |            u37  |
Ti II     |                  324.06954   |                  324.069533  |     15 |           |      |      907.9672     -     31756.6406    | 3d3                   | b 4F       | 3/2  | 3d2.(3F).4p           | z 2D*      | 3/2  |   4 - 4   |       |              |            u37  |
Ti III    |                  324.071     |                  324.071+    |      1 | 3.7e+07   | D    |   128546.38       -    159394.89      | 3p6.3d.4d             | 3D         | 2    | 3p6.3d.4f             | 3D*        | 1    |   5 - 3   |       |        T1216 |         L11926  |
Ti II     |                  324.198253  |                  324.198260  |   3130 | 1.47e+08  | B+   |        0.0000     -     30836.4250    | 3d2.(3F).4s           | a 4F       | 3/2  | 3d2.(3F).4p           | z 4F*      | 3/2  |   4 - 4   |       |        T7385 |         L14800  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  324.35094   |                  324.35087   |      7 | 1.50e+07  | C+   |    16458.671      -     47280.588     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 6    | 3d2.4p2               | g 5G       | 5    |  13 - 11  |       |        T6897 |         L10989  |
Ti I      |                  324.38023   |                  324.38017   |     10 |           |      |      386.874      -     31206.007     | 3d2.4s2               | a 3F       | 4    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   9 - 7   |       |              |         L10989  |
Ti III    |                  324.5589    |                  324.559+    |      3 | 6.0e+06   | D    |   129252.74       -    160054.90      | 3p6.3d.4d             | 3G         | 4    | 3p6.3d.4f             | 1H*        | 5    |   9 - 11  |       |        T1216 |         L11926  |
Ti III    |                  324.6628    |                  324.663+    |      7 |           |      |   128689.67       -    159481.95      | 3p6.3d.4d             | 3D         | 3    | 3p6.3d.4f             | 3D*        | 3    |   7 - 7   |       |              |         L11926  |
Ti II     |                  324.77020   |                  324.770035  |      6 |           |      |    40027.2001     -     70809.3378    | 3d2.(3P).4p           | z 4S*      | 3/2  | 3d2.(1D).5s           | 2D         | 3/2  |   4 - 4   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  324.7983    |                  324.79784   |      6 |           |      |    11531.761      -     42311.264     | 3d3.(4F).4s           | b 3F       | 2    | 3d.4s2.4p             | q 3D*      | 3    |   5 - 7   |       |              |         L10989  |
Ti II     |                  324.80292   |                  324.802975  |     11 |           |      |    40027.2001     -     70806.2161    | 3d2.(3P).4p           | z 4S*      | 3/2  | 3d2.(1D).5s           | 2D         | 5/2  |   4 - 6   |       |              |            u37  |
Ti II     |                  324.85979   |                  324.859799  |   2670 | 1.84e+08  | B+   |    10024.8009     -     40798.4333    | 3d2.(3P).4s           | b 4P       | 5/2  | 3d2.(3P).4p           | y 4D*      | 7/2  |   6 - 8   |       |        T7385 |            u37  |
Ti I      |                  324.860     |                  324.85977   |     15 |           |      |    18287.554      -     49061.1894    | 3d3.(2G).4s           | b 1G       | 4    | 3d3.(4F<3/2>).4f      | 2[7/2]*    | 3    |   9 - 7   |       |              |         L17997  |
Ti II     |                  324.86937   |                  324.869380  |    131 |           |      |      983.9157     -     31756.6406    | 3d3                   | b 4F       | 5/2  | 3d2.(3F).4p           | z 2D*      | 3/2  |   6 - 4   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  324.88675   |                  324.886746  |     36 |           |      |    34543.3799     -     65314.4599    | 3d2.(3F).4p           | z 2G*      | 7/2  | 3d2.(3F).4d           | f 2F       | 5/2  |   8 - 6   |       |              |            u37  |
Ti II     |                  324.93662   |                  324.936623  |     69 | 4.56e+06  | B+   |     8710.5675     -     39476.9244    | 3d2.(1D).4s           | a 2D       | 3/2  | 3d2.(1D).4p           | y 2D*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti I      |                  324.9499    |                  324.9499    |      0 |           |      |    17075.258      -     47840.36      | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4s.(4F).5d        | g 5H       | 3    |   9 - 7   |       |              |         L10989  |
Ti II     |                  325.13143   |                  325.131422  |     26 |           |      |    32698.1022     -     63446.0264    | 3d2.(3F).4p           | z 4D*      | 5/2  | 3d2.(3F).5s           | e 2F       | 7/2  |   6 - 8   |       |              |            u37  |
Ti II     |                  325.19078   |                  325.190792  |   1500 | 4.09e+07  | B+   |       94.1142     -     30836.4250    | 3d2.(3F).4s           | a 4F       | 5/2  | 3d2.(3F).4p           | z 4F*      | 3/2  |   6 - 4   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  325.2369    |                  325.23676   |      3 |           |      |    11531.761      -     42269.727     | 3d3.(4F).4s           | b 3F       | 2    | 3d2.4s.(4F).5p        | 5D*        | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  325.2506    |                  325.25032   |      3 |           |      |    11639.8109     -     42376.495     | 3d3.(4F).4s           | b 3F       | 3    | 3d2.4s.(4F).5p        | 5D*        | 3    |   7 - 7   |       |              |         L10989  |
Ti II     |                  325.29057   |                  325.290577  |   1890 | 3.44e+07  | B+   |      225.7039     -     30958.5846    | 3d2.(3F).4s           | a 4F       | 7/2  | 3d2.(3F).4p           | z 4F*      | 5/2  |   8 - 6   |       |        T7385 |            u37  |
Ti II     |                  325.29372   |                  325.293720  |    830 | 5.88e+07  | B+   |     8744.3406     -     39476.9244    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(1D).4p           | y 2D*      | 5/2  |   6 - 6   |       |        T7385 |            u37  |
Ti II     |                  325.30472   |                  325.304712  |    520 |           |      |    40074.6707     -     70806.2161    | 3d2.(1D).4p           | y 2F*      | 7/2  | 3d2.(1D).5s           | 2D         | 5/2  |   8 - 6   |       |              |            u37  |
