[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Al (all spectra): 1038 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 4000
Query NIST Bibliographic Databases for
Al (new window)
Al Energy Levels
Al Line Wavelengths and Classification
Al Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |           Ei           Ek           |              Lower level              |              Upper level               |  gi   gk  |Type|                 TP  |        Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |         (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------|           |    |                Ref. |        Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                     | Conf.                 | Term    | J   | Conf.                 | Term    | J    |           |    |                     |              |
Al II     |                            |                 600.657    |        | 1.03e+05  | E    |   125721.703     -    142365.54     | 3s.5p                 | 3P*     | 2   | 3s.7d                 | 3D      | 1    |   5 - 3   |    |          T6298c4,LS |              |
Al VIII   |                            |                 601        |        | 1.44e+05  | C    |  1490570         -   1507210        | 2s2.2p.3d             | 3P*     | 2   | 2s.2p2.(4P).3s        | 3P      | 2?   |   5 - 5   |    |          T5520c4,LS |              |
Al III    |                 605.521    |                 605.519    |      5 | 8.59e+06  | A    |   188877.57      -    205387.77     | 2p6.5d                | 2D      | 5/2 | 2p6.7p                | 2P*     | 3/2  |   6 - 4   |    |                 c32 |        L277  |
Al III    |                            |                 605.542    |        | 9.54e+05  | A    |   188878.22      -    205387.77     | 2p6.5d                | 2D      | 3/2 | 2p6.7p                | 2P*     | 3/2  |   4 - 4   |    |                 c32 |              |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al III    |                 605.984    |                 605.984    |      4 | 9.46e+06  | A    |   188878.22      -    205375.74     | 2p6.5d                | 2D      | 3/2 | 2p6.7p                | 2P*     | 1/2  |   4 - 2   |    |                 c32 |        L277  |
Al II     |                 606.1124   |                 606.112    |     30 | 8.38e+06  | C    |   125869.015     -    142363.06     | 3s.5p                 | 1P*     | 1   | 3s.8s                 | 1S      | 0    |   3 - 1   |    |             T6298c4 |       L4575  |
Al II     |                 606.632    |                 606.64+    |     15 |           |      |   125703.14      -    142182.94     | 3s.5p                 | 3P*     | 0   | 3s.8s                 | 3S      | 1    |   1 - 3   |    |                     |    L3515c14  |
Al II     |                 606.637    |                 606.636    |  25hfs | 8.88e+05  | D    |   125703.14      -    142182.94     | 3s.5p                 | 3P*     | 0   | 3s.8s                 | 3S      | 1    |   1 - 3   |    |          T6298c4,LS |   L3515c150  |
Al II     |                 606.644    |                 606.64+    |     10 |           |      |   125703.14      -    142182.94     | 3s.5p                 | 3P*     | 0   | 3s.8s                 | 3S      | 1    |   1 - 3   |    |                     |    L3515c14  |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al II     |                 606.843    |                 606.84+    |     40 |           |      |   125708.828     -    142182.94     | 3s.5p                 | 3P*     | 1   | 3s.8s                 | 3S      | 1    |   3 - 3   |    |                     |    L3515c14  |
Al II     |                 606.847    |                 606.845    |  65hfs | 2.66e+06  | C    |   125708.828     -    142182.94     | 3s.5p                 | 3P*     | 1   | 3s.8s                 | 3S      | 1    |   3 - 3   |    |          T6298c4,LS |   L3515c150  |
Al II     |                 606.853    |                 606.84+    |     25 |           |      |   125708.828     -    142182.94     | 3s.5p                 | 3P*     | 1   | 3s.8s                 | 3S      | 1    |   3 - 3   |    |                     |    L3515c14  |
Al II     |                 607.3198   |                 607.320    |     50 | 4.43e+06  | C    |   125721.703     -    142182.94     | 3s.5p                 | 3P*     | 2   | 3s.8s                 | 3S      | 1    |   5 - 3   |    |          T6298c4,LS |       L4575  |
Al XII    |                            |                 608        |        | 2.54e+06  | A+   |[15051152]        - [15067596]       | 1s.3p                 | 3P*     | 2   | 1s.3d                 | 3D      | 3    |   5 - 7   |    |         T5231c63,LS |              |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al VI     |                            |                 610.85     |        | 1.18e+03  | C+   |   970340         -    986706        | 2s2.2p3.(2D*).3s      | 1D*     | 2   | 2s2.2p3.(4S*).3p      | 3P      | 2    |   5 - 5   |    |             T7370c8 |              |
Al VI     |                            |                 613.21     |        | 2.99e+03  | C+   |   970340         -    986643        | 2s2.2p3.(2D*).3s      | 1D*     | 2   | 2s2.2p3.(4S*).3p      | 3P      | 1    |   5 - 3   |    |             T7370c8 |              |
Al IX     |                            |                 618        |        | 6.74e+01  | C    |  1642140         -   1658320        | 2s2.3d                | 2D      | 3/2 | 2s.2p.(3P*).3s        | 4P*     | 3/2  |   4 - 4   |    |             T7194c8 |              |
Al II     |                 618.157    |                 618.2+     |     50 |           |      |   123418.48      -    139591.1      | 3s.4f                 | 3F*     | 2   | 3s.6g                 | 3G      | 3    |   5 - 7   |    |                     |    L3515c14  |
Al II     |                 618.163    |                 618.158    | 110hfs | 2.41e+07  | B+   |   123418.48      -    139591.1      | 3s.4f                 | 3F*     | 2   | 3s.6g                 | 3G      | 3    |   5 - 7   |    |          T6298c4,LS |   L3515c150  |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al II     |                 618.168    |                 618.2+     |     60 |           |      |   123418.48      -    139591.1      | 3s.4f                 | 3F*     | 2   | 3s.6g                 | 3G      | 3    |   5 - 7   |    |                     |    L3515c14  |
Al II     |                            |                 618.233    |        | 2.09e+06  | C+   |   123420.45      -    139591.1      | 3s.4f                 | 3F*     | 3   | 3s.6g                 | 3G      | 3    |   7 - 7   |    |          T6298c4,LS |              |
Al II     |                            |                 618.233    |        | 2.44e+07  | B+   |   123420.45      -    139591.1      | 3s.4f                 | 3F*     | 3   | 3s.6g                 | 3G      | 4    |   7 - 9   |    |          T6298c4,LS |              |
